event_id,session_id,customer_id,event_time,event_type,device,traffic_source,page
502344,S100129,,2024-12-11 10:04:00,search,mobile,email,/home
502345,S100538,1042,2025-02-17 18:47:00,add_to_cart,desktop,ads,/product
502346,S100513,1043,2025-02-13 23:01:00,search,mobile,organic,/blog
502347,S100249,1108,2025-02-16 23:12:00,page_view,mobile,ads,/cart
502348,S100733,1084,2025-02-16 18:58:00,search,desktop,email,/product
502349,S100137,1092,2024-11-05 18:06:00,checkout,mobile,email,/home
502350,S100274,1082,2025-02-28 01:04:00,page_view,mobile,social,/product
502351,S100463,,2024-11-17 10:54:00,page_view,desktop,social,/product
502352,S100140,1027,2024-11-16 02:20:00,search,tablet,email,/blog
502353,S100255,,2024-11-22 12:36:00,search,desktop,social,/product
502354,S100455,1107,2024-12-15 08:34:00,page_view,mobile,social,/cart
502355,S100433,1076,2025-01-07 19:41:00,add_to_cart,mobile,social,/home
502356,S100606,1085,2025-01-14 06:25:00,search,mobile,email,/blog
502357,S100172,1084,2024-11-16 22:50:00,purchase,desktop,organic,/home
502358,S100472,1008,2025-02-07 14:07:00,page_view,mobile,organic,/cart
502359,S100422,1028,2025-02-26 11:03:00,add_to_cart,desktop,direct,/product
502360,S100438,,2025-02-15 11:30:00,page_view,mobile,social,/product
502361,S100056,1069,2025-01-01 17:30:00,search,mobile,organic,/blog
502362,S100497,1049,2024-12-10 19:00:00,search,desktop,direct,/home
502363,S100613,1098,2024-12-13 23:55:00,page_view,desktop,ads,/product
502364,S100168,1068,2025-02-05 21:16:00,checkout,desktop,social,/search
502365,S100581,1002,2024-12-23 04:27:00,page_view,tablet,organic,/product
502366,S100560,1095,2024-12-23 19:44:00,search,tablet,organic,/product
502367,S100427,1094,2024-12-17 04:55:00,page_view,tablet,organic,/checkout
502368,S100418,1022,2024-11-03 14:40:00,add_to_cart,desktop,direct,/home
502369,S100346,,2025-02-25 15:16:00,page_view,desktop,ads,/home
502370,S100516,1029,2025-01-11 07:55:00,add_to_cart,desktop,social,/search
502371,S100454,1059,2025-01-27 03:31:00,add_to_cart,mobile,organic,/search
502372,S100713,1015,2025-02-18 02:14:00,add_to_cart,mobile,email,/search
502373,S100201,1078,2025-01-30 23:12:00,page_view,mobile,social,/home
502374,S100178,1049,2024-12-14 07:59:00,search,mobile,email,/checkout
502375,S100056,1046,2025-02-25 08:03:00,page_view,mobile,direct,/checkout
502376,S100697,1107,2024-12-14 05:58:00,checkout,mobile,organic,/cart
502377,S100603,1002,2025-01-18 16:06:00,add_to_cart,desktop,social,/home
502378,S100500,1103,2025-02-20 14:31:00,search,desktop,social,/cart
502379,S100738,1074,2025-02-24 01:33:00,add_to_cart,mobile,organic,/product
502380,S100111,,2025-02-09 02:31:00,page_view,mobile,ads,/search
502381,S100147,1076,2025-02-04 19:27:00,search,desktop,direct,/cart
502382,S100780,1008,2025-01-04 22:35:00,page_view,desktop,organic,/blog
502383,S100714,1007,2024-12-07 05:02:00,purchase,tablet,social,/cart
502384,S100377,1114,2025-01-28 07:17:00,checkout,tablet,ads,/home
502385,S100347,1108,2025-02-08 17:44:00,add_to_cart,tablet,social,/search
502386,S100357,1045,2025-01-04 12:50:00,purchase,mobile,email,/search
502387,S100055,1080,2025-01-07 22:12:00,page_view,mobile,social,/checkout
502388,S100315,1063,2025-02-23 09:02:00,checkout,desktop,direct,/cart
502389,S100184,,2024-12-19 15:43:00,page_view,mobile,organic,/checkout
502390,S100053,,2025-01-30 23:10:00,add_to_cart,desktop,social,/cart
502391,S100036,,2024-11-09 12:07:00,add_to_cart,mobile,email,/home
502392,S100722,1112,2024-11-13 05:23:00,page_view,desktop,email,/home
502393,S100269,1117,2025-01-10 21:39:00,page_view,mobile,organic,/product
502394,S100731,1028,2024-11-01 08:47:00,page_view,mobile,email,/cart
502395,S100507,1107,2024-11-05 01:29:00,purchase,mobile,organic,/cart
502396,S100227,1091,2024-12-05 22:34:00,page_view,tablet,direct,/search
502397,S100427,,2024-11-12 23:10:00,search,mobile,organic,/search
502398,S100722,1074,2025-01-04 01:09:00,add_to_cart,tablet,ads,/checkout
502399,S100000,1011,2024-12-21 08:15:00,page_view,desktop,email,/product
502400,S100022,1077,2025-01-10 09:50:00,page_view,desktop,email,/home
502401,S100502,1089,2025-01-03 20:17:00,search,desktop,social,/cart
502402,S100447,1029,2025-01-18 23:23:00,page_view,desktop,ads,/checkout
502403,S100795,1051,2024-11-03 07:23:00,add_to_cart,mobile,social,/product
502404,S100495,1077,2025-01-31 07:57:00,page_view,mobile,organic,/search
502405,S100424,1048,2024-12-28 14:25:00,page_view,desktop,direct,/product
502406,S100699,1049,2025-02-06 22:35:00,search,desktop,email,/checkout
502407,S100017,1018,2025-01-23 21:21:00,page_view,mobile,direct,/home
502408,S100444,,2025-02-10 17:49:00,purchase,desktop,organic,/search
502409,S100560,1097,2025-02-11 17:27:00,checkout,mobile,organic,/blog
502410,S100558,1001,2024-12-27 21:47:00,page_view,mobile,ads,/search
502411,S100626,1099,2025-02-07 13:19:00,page_view,mobile,social,/home
502412,S100038,1095,2025-02-02 06:28:00,page_view,mobile,email,/search
502413,S100728,1002,2024-12-13 23:37:00,page_view,mobile,email,/checkout
502414,S100209,1048,2025-01-22 09:16:00,search,mobile,direct,/search
502415,S100773,1078,2024-11-10 08:47:00,add_to_cart,desktop,ads,/cart
502416,S100210,1059,2024-12-24 17:44:00,page_view,mobile,organic,/product
502417,S100564,1100,2024-11-10 03:15:00,page_view,mobile,ads,/checkout
502418,S100280,1055,2024-11-08 19:35:00,page_view,mobile,email,/home
502419,S100132,1020,2025-01-23 22:20:00,page_view,mobile,social,/checkout
502420,S100448,,2025-02-01 09:31:00,add_to_cart,mobile,direct,/cart
502421,S100263,1032,2025-01-27 05:16:00,search,mobile,organic,/search
502422,S100110,1093,2025-02-14 19:37:00,page_view,mobile,organic,/search
502423,S100554,1019,2024-12-22 18:23:00,page_view,desktop,organic,/blog
502424,S100237,1043,2024-11-25 08:54:00,checkout,mobile,social,/checkout
502425,S100456,1057,2025-02-24 09:30:00,page_view,mobile,email,/search
502426,S100758,1025,2025-02-23 11:22:00,checkout,mobile,email,/search
502427,S100515,1058,2024-11-07 18:14:00,page_view,mobile,ads,/cart
502428,S100172,1021,2024-11-28 12:05:00,checkout,desktop,ads,/home
502429,S100192,1072,2024-12-25 02:52:00,add_to_cart,mobile,email,/blog
502430,S100514,1086,2025-01-26 04:29:00,page_view,mobile,organic,/blog
502431,S100789,1009,2024-11-20 08:41:00,add_to_cart,mobile,social,/blog
502432,S100567,1112,2025-02-21 16:09:00,add_to_cart,mobile,email,/product
502433,S100785,1024,2024-11-28 20:42:00,page_view,mobile,social,/checkout
502434,S100408,1029,2024-11-25 12:17:00,page_view,desktop,direct,/home
502435,S100687,1085,2025-01-17 10:33:00,search,mobile,organic,/product
502436,S100627,1061,2024-11-26 11:20:00,search,mobile,direct,/home
502437,S100083,1065,2024-12-28 22:52:00,add_to_cart,desktop,email,/checkout
502438,S100670,1017,2024-12-06 10:44:00,add_to_cart,desktop,ads,/blog
502439,S100797,1104,2025-02-23 18:21:00,search,desktop,email,/cart
502440,S100079,1080,2025-02-09 09:42:00,add_to_cart,mobile,direct,/cart
502441,S100577,1018,2025-01-02 20:22:00,search,mobile,social,/cart
502442,S100208,1048,2024-11-16 09:12:00,page_view,mobile,email,/home
502443,S100521,1104,2024-12-29 20:18:00,checkout,desktop,ads,/checkout
502444,S100198,1073,2025-02-18 09:17:00,page_view,desktop,direct,/search
502445,S100570,1014,2025-01-31 20:27:00,page_view,mobile,email,/search
502446,S100233,1048,2025-01-12 14:13:00,add_to_cart,desktop,direct,/cart
502447,S100243,1032,2024-11-18 15:53:00,page_view,desktop,direct,/home
502448,S100392,1067,2025-02-03 16:57:00,page_view,mobile,organic,/search
502449,S100565,1109,2024-12-04 18:48:00,page_view,desktop,social,/home
502450,S100445,1056,2024-11-30 05:53:00,search,desktop,organic,/checkout
502451,S100392,1056,2025-01-11 21:04:00,purchase,mobile,direct,/cart
502452,S100008,1117,2025-01-30 13:51:00,search,desktop,ads,/product
502453,S100612,1074,2024-11-23 23:02:00,search,mobile,ads,/cart
502454,S100714,1073,2024-12-20 17:53:00,page_view,desktop,organic,/product
502455,S100152,1034,2024-11-29 21:24:00,page_view,desktop,ads,/search
502456,S100109,1078,2025-02-04 15:50:00,page_view,mobile,direct,/blog
502457,S100265,1074,2024-11-23 07:21:00,page_view,mobile,email,/product
502458,S100372,1051,2025-01-26 19:35:00,page_view,desktop,direct,/blog
502459,S100151,,2024-12-31 09:00:00,page_view,mobile,email,/home
502460,S100594,1114,2024-11-12 10:54:00,page_view,mobile,ads,/blog
502461,S100414,1097,2025-02-06 17:50:00,add_to_cart,mobile,social,/product
502462,S100645,1069,2025-02-26 03:44:00,checkout,desktop,social,/search
502463,S100325,1060,2024-12-03 02:35:00,purchase,tablet,direct,/search
502464,S100671,1024,2025-02-01 04:00:00,search,mobile,direct,/cart
502465,S100550,1040,2024-12-27 09:33:00,page_view,desktop,ads,/search
502466,S100175,1100,2024-11-12 10:49:00,add_to_cart,mobile,social,/home
502467,S100524,1059,2024-12-24 16:01:00,page_view,tablet,social,/product
502468,S100314,1114,2025-02-04 01:30:00,search,desktop,direct,/checkout
502469,S100066,1019,2025-01-15 03:10:00,add_to_cart,mobile,social,/search
502470,S100759,1066,2025-01-26 12:53:00,add_to_cart,mobile,direct,/blog
502471,S100552,1083,2025-02-23 01:01:00,purchase,mobile,organic,/product
502472,S100183,1067,2025-02-18 23:44:00,add_to_cart,mobile,social,/cart
502473,S100034,1115,2025-02-25 19:16:00,add_to_cart,desktop,email,/checkout
502474,S100504,,2025-01-12 09:02:00,page_view,mobile,ads,/cart
502475,S100075,1015,2024-11-01 21:56:00,purchase,tablet,direct,/home
502476,S100471,1017,2024-12-12 16:46:00,page_view,desktop,social,/cart
502477,S100581,1017,2024-12-25 14:43:00,checkout,desktop,social,/product
502478,S100745,1088,2025-01-07 17:04:00,page_view,mobile,direct,/checkout
502479,S100522,1048,2025-01-20 06:34:00,page_view,desktop,email,/cart
502480,S100282,1095,2024-12-15 11:22:00,add_to_cart,desktop,social,/cart
502481,S100535,1052,2025-01-29 02:15:00,page_view,desktop,organic,/blog
502482,S100273,1081,2025-02-16 01:34:00,add_to_cart,tablet,ads,/blog
502483,S100538,1099,2025-01-19 11:10:00,page_view,mobile,direct,/home
502484,S100053,1071,2025-01-27 08:22:00,checkout,mobile,social,/product
502485,S100054,1070,2025-02-22 05:09:00,add_to_cart,desktop,ads,/cart
502486,S100744,1012,2025-02-08 23:04:00,search,desktop,direct,/product
502487,S100276,1053,2024-12-05 18:54:00,page_view,desktop,direct,/search
502488,S100442,1070,2024-12-04 03:19:00,page_view,mobile,direct,/home
502489,S100417,1060,2025-01-24 02:23:00,add_to_cart,desktop,email,/blog
502490,S100631,1116,2025-01-29 11:06:00,page_view,mobile,organic,/home
502491,S100224,1117,2025-02-13 16:45:00,page_view,mobile,direct,/home
502492,S100569,1106,2024-12-06 01:18:00,search,mobile,email,/product
502493,S100254,1049,2024-12-01 07:57:00,page_view,mobile,direct,/blog
502494,S100175,1092,2025-02-07 11:52:00,page_view,mobile,direct,/blog
502495,S100565,1051,2024-11-09 01:04:00,page_view,tablet,email,/cart
502496,S100145,1030,2024-11-02 11:06:00,page_view,desktop,organic,/cart
502497,S100770,1044,2025-02-09 12:21:00,checkout,tablet,ads,/product
502498,S100663,1010,2024-11-18 12:23:00,page_view,desktop,social,/product
502499,S100384,1043,2024-11-25 19:06:00,purchase,mobile,direct,/search
502500,S100261,1060,2025-02-19 02:34:00,page_view,desktop,organic,/checkout
502501,S100530,,2024-12-12 22:09:00,page_view,tablet,social,/checkout
502502,S100370,1041,2025-02-23 17:35:00,search,tablet,direct,/home
502503,S100682,1116,2025-02-16 20:32:00,page_view,desktop,social,/cart
502504,S100196,1030,2024-11-07 22:55:00,search,mobile,email,/blog
502505,S100584,1025,2024-12-28 01:24:00,checkout,mobile,organic,/home
502506,S100596,1067,2024-12-06 18:20:00,page_view,mobile,organic,/blog
502507,S100283,1087,2024-12-15 09:25:00,add_to_cart,tablet,ads,/cart
502508,S100301,1006,2025-01-03 04:19:00,page_view,mobile,ads,/cart
502509,S100131,1029,2025-01-06 21:55:00,page_view,desktop,social,/search
502510,S100119,1059,2024-12-09 03:09:00,page_view,mobile,email,/product
502511,S100727,1043,2024-11-09 00:45:00,checkout,desktop,social,/product
502512,S100135,1092,2024-11-20 03:57:00,page_view,mobile,direct,/product
502513,S100627,1066,2024-12-16 13:43:00,checkout,mobile,organic,/checkout
502514,S100572,1021,2025-02-06 13:44:00,search,mobile,social,/product
502515,S100528,1115,2024-12-22 14:20:00,page_view,desktop,social,/checkout
502516,S100033,1038,2025-01-03 18:37:00,page_view,mobile,organic,/blog
502517,S100531,1094,2024-12-05 05:54:00,add_to_cart,desktop,organic,/home
502518,S100207,1100,2024-11-30 03:25:00,add_to_cart,mobile,ads,/checkout
502519,S100673,,2025-01-07 16:09:00,page_view,desktop,ads,/cart
502520,S100298,1064,2024-12-18 04:37:00,checkout,mobile,organic,/search
502521,S100521,1079,2024-11-20 15:57:00,page_view,desktop,social,/search
502522,S100093,1043,2025-01-22 18:31:00,checkout,mobile,direct,/cart
502523,S100413,1087,2024-12-17 08:33:00,checkout,desktop,social,/blog
502524,S100370,1060,2024-11-25 11:22:00,add_to_cart,mobile,direct,/home
502525,S100408,1057,2025-01-31 16:01:00,add_to_cart,desktop,organic,/search
502526,S100382,1110,2025-01-13 19:02:00,search,tablet,direct,/cart
502527,S100440,1007,2025-01-09 07:26:00,search,mobile,ads,/search
502528,S100446,1114,2025-01-08 13:24:00,search,mobile,organic,/checkout
502529,S100618,1110,2024-11-10 10:20:00,page_view,desktop,email,/blog
502530,S100616,1065,2025-01-12 07:34:00,search,desktop,direct,/search
502531,S100070,1063,2025-01-06 15:27:00,page_view,mobile,direct,/blog
502532,S100083,1047,2024-11-15 09:42:00,page_view,mobile,email,/blog
502533,S100208,,2024-11-13 09:13:00,page_view,mobile,email,/checkout
502534,S100258,1015,2025-01-06 23:01:00,page_view,mobile,organic,/blog
502535,S100238,1076,2024-12-20 13:07:00,page_view,mobile,social,/checkout
502536,S100301,1088,2024-12-22 11:55:00,checkout,desktop,email,/search
502537,S100231,1120,2025-01-02 08:31:00,page_view,mobile,direct,/search
502538,S100281,1101,2025-02-09 09:59:00,add_to_cart,desktop,email,/blog
502539,S100393,1083,2025-01-19 12:47:00,page_view,desktop,organic,/checkout
502540,S100417,1015,2024-11-29 12:17:00,page_view,mobile,organic,/search
502541,S100205,1048,2024-12-01 17:41:00,page_view,desktop,direct,/blog
502542,S100263,1018,2025-01-31 01:14:00,page_view,desktop,direct,/home
502543,S100310,1113,2024-11-16 19:29:00,search,mobile,direct,/product
502544,S100696,1097,2024-11-16 14:09:00,search,mobile,social,/product
502545,S100625,1098,2025-02-26 20:45:00,page_view,tablet,direct,/cart
502546,S100078,1084,2025-02-20 01:31:00,page_view,tablet,organic,/blog
502547,S100341,1066,2025-02-05 23:28:00,checkout,mobile,organic,/product
502548,S100561,1020,2024-11-26 05:45:00,page_view,mobile,email,/home
502549,S100094,1043,2025-01-21 21:26:00,page_view,mobile,direct,/blog
502550,S100769,1018,2025-01-26 12:16:00,search,mobile,social,/product
502551,S100350,1093,2024-12-19 05:08:00,page_view,mobile,ads,/product
502552,S100061,1021,2024-11-04 00:01:00,purchase,desktop,email,/home
502553,S100141,1091,2024-11-05 00:16:00,search,desktop,social,/checkout
502554,S100733,1089,2024-11-12 04:39:00,page_view,mobile,direct,/product
502555,S100110,1059,2025-02-21 06:01:00,page_view,desktop,social,/cart
502556,S100615,1018,2025-01-30 07:58:00,search,mobile,ads,/product
502557,S100526,1041,2025-02-26 19:48:00,page_view,mobile,social,/product
502558,S100781,1042,2024-12-07 18:47:00,purchase,mobile,ads,/home
502559,S100670,1090,2025-02-22 23:35:00,search,mobile,ads,/home
502560,S100156,1015,2025-02-15 12:52:00,page_view,mobile,ads,/blog
502561,S100538,1107,2024-12-23 14:03:00,search,desktop,social,/cart
502562,S100596,1098,2025-01-18 05:00:00,page_view,mobile,direct,/search
502563,S100008,1024,2025-02-04 15:40:00,page_view,desktop,organic,/home
502564,S100275,1093,2024-12-27 04:00:00,search,mobile,organic,/search
502565,S100226,1086,2024-11-06 16:35:00,search,mobile,social,/cart
502566,S100185,1096,2025-01-11 06:58:00,search,mobile,direct,/product
502567,S100590,1025,2024-12-11 06:35:00,page_view,desktop,organic,/blog
502568,S100215,1021,2025-01-30 08:32:00,search,mobile,ads,/product
502569,S100432,1031,2024-11-27 13:30:00,page_view,desktop,social,/blog
502570,S100568,1047,2025-02-11 04:28:00,search,desktop,social,/search
502571,S100655,1102,2024-11-11 16:16:00,search,desktop,email,/cart
502572,S100355,1095,2024-12-15 22:43:00,search,mobile,email,/cart
502573,S100391,1119,2024-12-01 04:02:00,checkout,desktop,email,/home
502574,S100578,1008,2024-11-04 17:52:00,checkout,mobile,direct,/search
502575,S100274,1002,2025-02-18 20:18:00,purchase,desktop,social,/blog
502576,S100493,1090,2024-11-18 05:29:00,purchase,mobile,email,/home
502577,S100616,1036,2025-01-19 22:15:00,add_to_cart,mobile,social,/search
502578,S100450,1043,2025-01-31 12:05:00,purchase,mobile,ads,/home
502579,S100419,1071,2025-01-09 01:53:00,checkout,mobile,email,/home
502580,S100699,1014,2025-01-05 19:29:00,add_to_cart,mobile,social,/cart
502581,S100163,1083,2024-12-22 21:10:00,page_view,desktop,direct,/cart
502582,S100778,1042,2024-11-08 21:12:00,page_view,desktop,direct,/product
502583,S100562,1082,2025-02-03 11:44:00,add_to_cart,mobile,direct,/product
502584,S100637,1107,2024-12-07 20:36:00,page_view,mobile,email,/cart
502585,S100591,1022,2024-11-17 05:14:00,add_to_cart,mobile,direct,/cart
502586,S100182,1120,2025-02-02 07:44:00,page_view,mobile,organic,/home
502587,S100309,1069,2024-12-02 19:53:00,page_view,tablet,ads,/product
502588,S100016,1119,2024-11-03 23:58:00,add_to_cart,desktop,social,/cart
502589,S100445,1027,2025-01-18 00:43:00,checkout,mobile,organic,/search
502590,S100169,1078,2025-01-09 10:32:00,page_view,mobile,email,/search
502591,S100279,1052,2024-12-16 20:03:00,checkout,desktop,social,/product
502592,S100339,1100,2025-02-18 21:44:00,add_to_cart,desktop,social,/search
502593,S100725,1078,2025-01-14 21:21:00,page_view,desktop,direct,/blog
502594,S100709,1064,2025-01-09 22:46:00,page_view,mobile,social,/home
502595,S100518,1118,2025-01-01 22:39:00,page_view,mobile,social,/product
502596,S100010,1049,2025-01-22 18:35:00,page_view,mobile,ads,/blog
502597,S100523,1029,2025-02-26 01:21:00,page_view,mobile,email,/cart
502598,S100621,1078,2025-01-14 15:47:00,page_view,mobile,organic,/blog
502599,S100132,1081,2025-02-28 00:21:00,page_view,desktop,direct,/search
502600,S100639,1057,2025-01-15 02:53:00,checkout,mobile,ads,/home
502601,S100147,1063,2024-11-20 15:13:00,search,desktop,organic,/cart
502602,S100565,,2024-11-21 11:13:00,search,mobile,organic,/checkout
502603,S100078,1094,2024-12-13 15:30:00,page_view,mobile,ads,/home
502604,S100345,1015,2025-01-29 06:16:00,add_to_cart,mobile,direct,/search
502605,S100608,1028,2025-02-09 12:31:00,checkout,mobile,email,/home
502606,S100248,,2025-01-04 13:41:00,search,tablet,ads,/checkout
502607,S100638,1094,2024-12-02 11:10:00,checkout,mobile,ads,/checkout
502608,S100541,1118,2024-12-28 22:06:00,checkout,mobile,ads,/home
502609,S100023,1039,2025-01-18 07:25:00,add_to_cart,tablet,direct,/cart
502610,S100470,1096,2024-11-19 01:12:00,add_to_cart,mobile,ads,/blog
502611,S100200,1092,2024-11-21 10:33:00,page_view,mobile,ads,/cart
502612,S100130,1038,2024-11-19 00:13:00,page_view,mobile,social,/checkout
502613,S100633,1071,2025-02-20 07:48:00,page_view,mobile,social,/product
502614,S100355,1081,2025-02-06 19:22:00,page_view,mobile,social,/product
502615,S100149,1062,2024-12-19 02:45:00,page_view,mobile,social,/cart
502616,S100525,1107,2025-01-16 11:21:00,checkout,desktop,ads,/product
502617,S100303,1107,2025-01-25 05:47:00,page_view,desktop,social,/cart
502618,S100540,1110,2025-02-24 12:23:00,purchase,mobile,organic,/search
502619,S100049,1104,2025-01-17 13:22:00,search,mobile,email,/cart
502620,S100463,1063,2024-11-17 06:39:00,page_view,mobile,social,/search
502621,S100239,1049,2025-01-06 13:06:00,page_view,desktop,direct,/blog
502622,S100481,1107,2025-02-07 17:33:00,page_view,mobile,email,/checkout
502623,S100454,1063,2025-01-04 10:16:00,purchase,desktop,organic,/product
502624,S100282,1032,2025-01-22 16:30:00,checkout,desktop,email,/blog
502625,S100334,1066,2025-01-04 03:05:00,page_view,mobile,email,/blog
502626,S100351,1019,2025-01-18 10:03:00,purchase,desktop,organic,/checkout
502627,S100667,1089,2024-12-28 22:59:00,add_to_cart,mobile,social,/home
502628,S100648,1044,2025-02-28 15:08:00,page_view,mobile,organic,/home
502629,S100326,1034,2025-02-16 09:21:00,search,mobile,direct,/blog
502630,S100335,,2025-01-23 01:18:00,search,mobile,organic,/blog
502631,S100665,1100,2025-02-14 12:45:00,page_view,desktop,ads,/checkout
502632,S100080,1101,2025-01-01 02:11:00,add_to_cart,mobile,ads,/cart
502633,S100086,1080,2025-01-25 14:59:00,page_view,mobile,email,/cart
502634,S100775,1108,2025-02-22 12:31:00,page_view,tablet,social,/product
502635,S100257,1098,2024-11-18 12:36:00,page_view,mobile,social,/checkout
502636,S100184,1077,2025-01-19 15:19:00,purchase,mobile,ads,/home
502637,S100691,,2024-12-26 22:50:00,add_to_cart,mobile,direct,/checkout
502638,S100697,1025,2025-01-07 02:21:00,page_view,desktop,organic,/checkout
502639,S100122,,2024-11-07 13:22:00,page_view,tablet,organic,/product
502640,S100095,1052,2024-12-10 04:37:00,page_view,mobile,organic,/cart
502641,S100604,1068,2024-12-25 06:59:00,add_to_cart,tablet,direct,/blog
502642,S100514,1016,2025-02-24 09:01:00,page_view,mobile,direct,/home
502643,S100442,1070,2025-02-26 19:12:00,checkout,mobile,organic,/product
502644,S100513,1079,2025-01-27 05:28:00,purchase,mobile,organic,/home
502645,S100370,,2024-12-15 19:57:00,search,desktop,direct,/home
502646,S100304,,2024-12-21 12:32:00,page_view,mobile,organic,/cart
502647,S100356,,2024-12-04 16:54:00,page_view,desktop,direct,/blog
502648,S100147,1045,2025-01-12 10:23:00,page_view,mobile,email,/blog
502649,S100284,,2025-02-19 10:02:00,search,mobile,ads,/cart
502650,S100656,1059,2025-01-25 14:55:00,search,mobile,ads,/product
502651,S100261,1110,2025-01-20 01:27:00,search,desktop,direct,/search
502652,S100573,1028,2024-11-06 01:28:00,page_view,mobile,organic,/product
502653,S100490,1065,2025-01-16 02:10:00,checkout,mobile,ads,/product
502654,S100737,,2025-01-06 08:27:00,page_view,mobile,social,/search
502655,S100030,,2024-12-27 08:02:00,page_view,desktop,organic,/home
502656,S100701,1088,2024-11-23 12:00:00,add_to_cart,desktop,direct,/checkout
502657,S100267,1103,2025-01-25 03:29:00,page_view,desktop,social,/search
502658,S100011,1023,2025-02-01 02:39:00,add_to_cart,mobile,direct,/checkout
502659,S100190,1093,2024-12-04 05:58:00,add_to_cart,tablet,organic,/home
502660,S100399,1080,2024-12-04 22:10:00,search,desktop,email,/search
502661,S100536,1012,2025-01-31 18:46:00,page_view,mobile,email,/cart
502662,S100090,1015,2025-02-07 18:07:00,page_view,mobile,email,/product
502663,S100599,1014,2024-12-25 21:24:00,page_view,mobile,organic,/search
502664,S100500,1093,2024-12-02 07:53:00,page_view,mobile,organic,/search
502665,S100785,1019,2024-12-11 19:51:00,purchase,desktop,social,/home
502666,S100300,1060,2024-11-07 17:24:00,search,desktop,organic,/cart
502667,S100110,1046,2025-01-04 10:23:00,page_view,desktop,organic,/search
502668,S100079,1071,2024-12-20 19:27:00,purchase,mobile,social,/cart
502669,S100651,1091,2024-12-28 21:38:00,add_to_cart,desktop,social,/checkout
502670,S100432,1088,2024-12-11 15:52:00,page_view,mobile,direct,/search
502671,S100416,1067,2025-02-05 14:38:00,page_view,mobile,ads,/cart
502672,S100213,1060,2024-11-04 10:14:00,page_view,desktop,ads,/product
502673,S100446,1052,2024-11-01 22:34:00,purchase,mobile,direct,/home
502674,S100017,1111,2025-01-12 18:17:00,search,desktop,email,/blog
502675,S100053,1043,2025-01-06 05:12:00,checkout,desktop,organic,/cart
502676,S100608,1034,2024-12-07 20:06:00,page_view,desktop,social,/home
502677,S100794,1096,2025-01-17 03:38:00,checkout,mobile,social,/blog
502678,S100745,1047,2024-12-16 04:24:00,page_view,desktop,email,/search
502679,S100239,1109,2024-12-10 17:04:00,purchase,tablet,social,/search
502680,S100417,1043,2025-02-02 01:55:00,checkout,desktop,email,/checkout
502681,S100485,1090,2024-11-20 01:04:00,page_view,desktop,direct,/home
502682,S100443,1006,2025-02-02 03:14:00,add_to_cart,desktop,email,/product
502683,S100565,1050,2024-11-05 22:59:00,add_to_cart,mobile,ads,/product
502684,S100598,1045,2024-11-08 19:06:00,checkout,desktop,email,/cart
502685,S100772,1105,2025-01-13 01:54:00,page_view,desktop,direct,/product
502686,S100747,,2024-12-29 02:12:00,page_view,desktop,email,/blog
502687,S100122,1060,2025-02-26 11:40:00,checkout,desktop,direct,/home
502688,S100419,1106,2024-12-20 01:27:00,add_to_cart,mobile,ads,/search
502689,S100565,1090,2024-12-18 15:37:00,page_view,mobile,organic,/home
502690,S100215,,2025-02-20 17:27:00,checkout,mobile,direct,/home
502691,S100419,1104,2025-02-05 10:34:00,page_view,mobile,organic,/search
502692,S100708,1010,2025-02-12 03:37:00,add_to_cart,mobile,direct,/blog
502693,S100550,1092,2025-02-05 13:46:00,page_view,mobile,email,/home
502694,S100227,1069,2024-11-03 10:51:00,page_view,mobile,organic,/product
502695,S100236,1003,2025-02-06 12:15:00,page_view,desktop,direct,/cart
502696,S100643,1033,2025-02-04 08:21:00,page_view,mobile,direct,/cart
502697,S100329,1119,2025-01-05 11:51:00,search,mobile,organic,/home
502698,S100468,1119,2024-12-28 00:44:00,search,mobile,direct,/blog
502699,S100679,1103,2024-12-01 14:29:00,page_view,mobile,organic,/search
502700,S100486,,2025-02-06 15:16:00,page_view,mobile,ads,/checkout
502701,S100548,1104,2025-01-24 15:47:00,add_to_cart,mobile,social,/blog
502702,S100578,1002,2025-01-01 03:54:00,page_view,tablet,ads,/home
502703,S100622,1037,2025-01-15 05:45:00,search,mobile,organic,/home
502704,S100414,1004,2025-02-05 15:35:00,search,desktop,email,/checkout
502705,S100218,1013,2024-12-08 15:23:00,checkout,desktop,email,/cart
502706,S100720,1029,2025-02-10 12:02:00,add_to_cart,tablet,social,/blog
502707,S100380,1065,2024-11-12 01:15:00,page_view,mobile,organic,/cart
502708,S100086,1109,2024-11-29 19:17:00,add_to_cart,mobile,direct,/checkout
502709,S100460,1111,2025-01-21 01:40:00,purchase,mobile,ads,/search
502710,S100410,1080,2025-01-24 20:57:00,page_view,mobile,ads,/home
502711,S100690,1119,2025-02-10 11:01:00,purchase,mobile,social,/product
502712,S100524,1065,2025-01-01 20:27:00,search,desktop,social,/cart
502713,S100446,1114,2024-12-08 04:00:00,page_view,mobile,social,/cart
502714,S100299,1059,2024-12-19 15:33:00,page_view,mobile,social,/blog
502715,S100407,1036,2024-12-06 17:44:00,search,mobile,social,/cart
502716,S100636,1118,2025-02-15 06:33:00,page_view,tablet,social,/search
502717,S100374,1050,2025-02-18 15:47:00,page_view,desktop,direct,/checkout
502718,S100232,1065,2025-02-19 06:37:00,page_view,mobile,direct,/search
